protein_marker_01,protein_marker_02,protein_marker_03,protein_marker_04,protein_marker_05,protein_marker_06,protein_marker_07,protein_marker_08,protein_marker_09,protein_marker_10,protein_marker_11,protein_marker_12,protein_marker_13,protein_marker_14,protein_marker_15,protein_marker_16,protein_marker_17,protein_marker_18,protein_marker_19,protein_marker_20,protein_marker_21,protein_marker_22,protein_marker_23,protein_marker_24,protein_marker_25
1.082885079,1.745923235,1.028270165,0.130175857,-0.667316245,1.473086221,-0.371445847,1.581595095,,0.676863303,0.277513097,1.126263632,0.617192678,1.108723909,-1.21663464,-0.747768234,-2.255590922,2.014202094,-1.045173295,-0.104085453,0.357641414,0.859986448,-1.442770233,-0.853438172,0.243273706
-1.656963811,-0.748622102,-1.467893425,-0.855844398,,-1.636552317,-0.015121624,-1.645188718,-0.300078476,1.093057585,0.516340068,-0.775758387,-0.386214757,-1.781186493,-0.754244392,-0.930116185,0.190588036,-0.005032979,-0.14145578,-0.305734382,0.744826335,-0.159862385,1.159703018,-0.053025474,2.01231295
-1.720550823,-1.028135806,-3.360770906,-1.460428153,-1.112241459,-1.526944839,0.24294314,-0.403372302,0.688807755,-0.301644151,-0.358087962,-0.274788379,0.583917269,-1.01865073,-0.905439303,1.967881731,1.02793001,0.562855944,1.507894421,1.906326398,-0.766969719,0.621064585,1.789605596,-0.395951655,
-0.810881752,-0.932295698,-0.07961885,-0.294723503,-0.796164518,-0.479650276,-0.098043179,0.952092002,-0.139517048,0.075235721,0.140763314,0.005868249,-0.59050988,0.870899854,0.179996536,-0.762578332,0.098388559,-0.059330937,0.685437982,-1.070004187,1.258905689,-1.352150134,-0.667245766,-0.988607798,0.601155245
0.806912375,0.920070346,0.795024508,1.282070827,0.351725543,0.162614522,0.614446858,0.89698265,0.382397039,1.694721686,0.248892916,0.429504627,-0.92393847,1.332936791,-0.005131385,0.497300954,0.230327063,-0.824876533,0.181762346,1.23315471,-0.141793557,1.546854844,1.003109224,-1.639049012,
1.113800675,2.207674424,2.94321456,2.275329768,1.182954545,1.617515118,1.113533351,1.102231114,1.582003101,1.179280714,1.291470286,-0.065053159,-0.7267364,-2.797376988,-1.468553712,-0.403177394,-0.920244651,-1.157471812,1.588520944,1.021249736,1.512547227,0.901377435,0.796526353,-1.968157471,-1.058322529
,,,,,,,,,,,,,,,,,,,,,,,,
-0.752098136,-0.83210865,-1.687166425,-1.562656613,-2.118954672,-0.730028378,0.717561838,-1.30450711,-0.262509136,0.219424091,-0.62681463,0.360433292,1.019157435,1.77272707,-0.641505157,-1.193745411,,0.121660723,0.334122211,-0.032890553,1.438246607,0.467625418,1.335816882,-0.422499552,-0.275667877
-0.878675719,-0.827952906,-0.154503906,-0.119062254,-1.869436471,-0.200726428,0.922196954,1.255998571,1.272304341,0.7044567,1.469178398,1.417878582,0.633593456,-0.675586863,-0.52026709,0.90267047,-0.230461786,-0.576398278,2.776119658,-0.036458733,-0.903984024,0.74100436,-0.16362218,0.969549314,0.957382817
-0.186625491,-0.346976379,,0.666838314,-0.803566968,-0.442071623,-0.489260542,-1.14873426,0.070972239,-0.758848663,0.377104368,-1.42120176,-0.17639831,1.933905745,1.214678537,0.459975895,-0.043788414,0.943744615,-0.247423156,0.181947756,2.548781287,,0.517534145,-0.432650165,0.233096739
-0.043704919,-0.901449111,-0.356218368,-0.34421064,-1.707370604,-0.148867476,0.129520693,-0.729588512,-0.77495755,0.184336092,-0.240058544,-1.132173207,0.399149844,0.046552602,1.042681657,-0.333170752,1.428931955,0.376275678,1.098028497,-0.594541357,-0.951833763,1.677826891,-1.253769883,0.354969953,-0.206734887
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
-0.832114489,0.040705556,-1.00236675,-0.960858054,-0.119258757,-0.161718911,0.826815545,0.137655188,-1.03448448,0.109847186,-0.646032008,-0.126076362,-0.282323307,1.156105017,-0.445747173,0.913295809,0.947612094,0.101707822,-0.248387184,-0.323297701,0.715022384,-1.096591657,0.551205212,0.093036811,-1.29582013
-1.577118807,-0.373608614,-0.716241855,0.099497826,-0.764013422,-0.117714014,-0.653472347,-0.934712989,1.00603919,-0.333782949,-0.560962743,-0.064378041,0.183666108,0.97995816,0.051345674,0.113820142,-0.810538248,0.076952108,0.461368316,-0.310756231,-0.040525067,0.987097741,-0.142456876,-0.445706757,-2.496599795
,,,,,,,,,,,,,,,,,,,,,,,,
0.452184687,-0.327817731,0.887733926,0.027332962,,,-0.089368883,-0.358742949,-0.112953907,0.446723146,0.77541959,0.469925969,0.19146501,1.353479704,0.561262651,-0.904757065,1.222238771,-0.792680616,0.951851801,0.097649088,-2.796830157,0.482600903,1.897315672,0.766131746,-0.096726145
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
-0.810462124,-1.158958386,-0.549524113,-0.889364117,-0.597001128,1.078753439,-0.527899907,0.611978876,0.302421613,0.924841116,-0.257534008,1.519129485,-0.032127277,1.522614656,-0.663747231,0.200562233,0.37764483,-0.259513813,0.188228705,-0.350051015,-2.943530078,0.50861779,-0.111598988,-0.553269911,1.023183669
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
-1.783407272,-2.713169331,-4.074664557,-1.671916998,-1.60929736,-2.327189577,-2.235300655,-0.084242214,-1.833447072,-2.120996911,0.645008885,-1.931103195,0.106706961,-0.86356362,1.133506913,1.181490119,-0.726871358,0.383174291,0.86187764,-0.539229958,-0.715080784,2.377002706,-0.936297167,-0.175837402,0.263513491
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1.106434902,1.68924219,2.181210566,2.576860079,3.920844118,1.281787575,0.59099138,1.4860536,3.082517489,1.828420408,1.797788882,2.367396314,-0.786804916,-1.568809374,-1.264740683,0.039485824,-2.981685443,-2.717122607,0.565511122,1.728691775,1.463225304,0.119707536,-0.320240659,-3.530409101,0.197987214
-0.35200475,-1.129160496,-0.58052163,-1.192325557,-2.325920243,-1.634397503,-1.07703985,-1.559068425,0.565573078,0.552559414,-1.175810783,,-0.765007495,0.28776621,-0.726119836,0.538868234,1.330669734,0.653640731,-0.588457218,0.228976155,1.131219173,-0.679207349,0.694396973,-0.100656819,0.048287014
-1.147868404,-0.886623195,,-0.087446661,-0.43442411,0.073236217,-0.343963853,-1.082238968,0.736040666,1.384937808,0.526430792,0.880067465,-0.400458731,-0.103084628,-0.132752775,3.329613642,0.444191537,-0.448110695,-0.272180527,0.373749842,-0.228784774,-0.452551858,-0.722095687,-0.944747608,-0.397885221
,,,,,,,,,,,,,,,,,,,,,,,,
0.690788211,0.81281709,0.552762818,1.642538972,0.813444577,1.388224999,0.482568379,-0.145751054,0.426901995,-0.267012548,0.782093553,-1.958100104,0.06039862,,-2.248239139,-0.254825799,-0.3319346,-0.620691923,-0.47833699,0.68705083,-0.226670839,0.790423339,-0.067846958,1.047634877,1.530014655
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1.54961634,2.21859825,2.638885296,1.930215686,1.698756869,0.543429114,0.247206491,0.802887173,1.242592614,0.660090515,-0.65532089,-0.583315298,-1.18331808,-1.036049361,1.565316754,,-0.678622551,-1.716158072,0.576813975,-0.355232534,0.634424832,-0.043026017,-1.032829866,-1.135144012,0.528274986
0.168879654,-0.481127491,0.226962476,-1.019877806,0.460090239,-0.468125291,0.665087563,1.842853062,-1.256992458,1.41570903,0.437147546,1.726774103,-0.236628856,1.2770373,0.039073969,-0.927238994,-0.82603662,0.061596322,1.022128271,-1.18317879,0.863419976,0.128058715,-0.104493926,-0.814592317,-0.289655566
0.979526946,-0.837067043,-0.200736609,0.324677811,0.627790775,0.33918455,-0.337912581,-0.639609707,-0.433570337,0.829447723,-0.197980738,-0.50078833,0.2945332,-0.134359461,,-0.06390178,-0.11270577,-0.095647107,-0.007917735,0.112240964,0.530858553,-0.04236793,-0.346420722,0.287610683,0.55267884
1.323311529,0.907634427,0.514025744,0.846862505,,-1.202193987,0.975448846,1.476717456,1.247298287,1.140503419,0.122413116,2.175070485,-0.420613746,-0.846637075,0.255704108,1.371489334,0.26841777,-1.590495856,-2.697242058,-0.916839097,-0.275328554,1.386074429,-0.011521616,-1.645864475,0.10893287
-0.681765819,-1.242312395,-0.20228835,-1.192658808,0.257672396,-1.515689287,-0.45718311,-0.766200923,-1.507255267,-0.919826396,-0.584019315,-1.985404724,0.904445558,1.248805514,1.0252821,1.697751728,1.387008018,-0.468628716,-0.252992764,,0.519883475,1.20944236,1.635151594,1.393549489,1.341999267
1.827843682,1.032652636,,-0.578770033,1.540870978,-0.954931031,1.38014886,0.564292712,0.049051772,-0.226457513,1.025163145,-0.667941834,-1.960878569,0.13240683,0.963700175,-1.099595265,-1.248822814,-0.580058391,-1.393386212,0.044763421,2.235484232,-0.028891406,0.199810875,-0.330630032,-1.167722319
0.219194977,0.851140089,2.119258133,-0.629832387,1.893068539,-0.313340571,-1.689538508,1.633575883,0.420457331,-0.78569965,0.92524552,0.563858489,0.591070281,0.460821103,-1.313962914,-0.236137058,0.085283773,1.493080673,-0.609619033,-1.248009004,-1.489879561,-0.899004076,0.504444122,0.500173672,-1.801185983
1.454076617,0.851844,0.257932878,1.052566054,1.559002307,1.543982396,0.191053027,0.153527159,1.68090485,,1.590798701,0.100210317,-0.510008142,-1.147471282,1.097900376,1.647997619,0.55912985,0.555441758,1.451936301,-0.492538116,0.487287467,0.923889105,-0.624793084,-1.781426114,0.36098101
,,,,,,,,,,,,,,,,,,,,,,,,
0.202809886,-0.67884351,1.186166287,-0.472295069,1.250197391,1.142083169,0.170830943,-0.574560146,-0.969691007,1.685733263,-0.79537648,0.097711505,1.154112162,1.790147045,-0.224750433,0.09004178,-0.338587979,0.258744274,-0.816362525,1.147993036,-1.174589996,-1.554861291,-0.27480344,-1.905679146,0.28590545
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
-0.051835699,1.668193046,0.735886886,-0.549522392,-0.753055988,0.072447935,1.081134407,1.265064199,-0.850661342,-1.250025306,0.193105042,0.548329702,0.591414678,-0.829893469,-1.242706789,-0.878842491,0.483663242,0.237781098,-0.778430177,1.95098494,-1.476846155,-0.405085168,-0.50023384,0.571304953,-1.480400195
,,,,,,,,,,,,,,,,,,,,,,,,
1.658185613,1.975681544,1.262717189,-0.093946966,0.498360635,-0.018098708,-1.277947962,0.680059817,1.262186972,0.211691303,-0.045038048,1.585976284,-1.452802613,1.115639693,1.080526182,1.17413172,-0.280705823,-0.485450069,0.378387393,0.091468935,-0.271315901,-0.415673812,-0.486414669,0.468475054,1.316780664
0.392111859,-0.18595124,-0.8173338,,0.794050543,-0.770419275,0.958497346,-0.316728895,-0.03485488,-0.072861385,0.641227164,0.05827476,1.467902276,0.50644192,0.908498542,1.260334125,-0.802893468,0.218067993,0.934302411,-0.739391055,-0.060445797,0.721993349,-0.505719643,-0.33744186,0.171766955
-1.117033384,0.582746313,1.582881359,0.485974702,0.929822369,1.11240595,1.053530776,1.284335304,0.690064151,-0.129470466,-0.466783769,0.328802759,-0.300991637,-1.21585372,-0.178916551,0.627016739,0.111678709,0.193524663,0.494669718,0.215220229,,1.095029686,0.173235231,-0.203545589,-1.309958195
1.327191323,-0.552931317,0.283961343,-0.333325429,0.428090313,0.367446632,-0.277008824,-0.190041138,-0.990660459,-0.176423281,1.813337756,-0.622608164,-0.440736456,-0.853400158,1.76733574,-0.001193644,0.124025809,0.025629315,0.161697392,1.715095677,1.312689091,-0.262865214,-0.363981925,-0.091732419,-0.333857118
2.408237929,2.043861335,2.583498984,2.891520354,1.573677862,3.452234715,0.293622799,0.615953575,,0.608199896,1.088836165,2.32030793,-1.012043502,-0.060961853,,0.374003856,-1.626157733,0.042294653,1.26402491,0.254365269,-0.11212102,-1.027603158,1.497956364,0.405631655,0.55675673
0.758590508,2.495579129,1.646719571,1.183580022,1.970970535,0.949479067,0.383154844,0.151004396,2.073979494,0.363242365,1.372800356,1.066356233,-0.894605968,-1.776917194,-0.905117993,-0.598054924,-0.026823974,-0.263842317,1.905346604,1.064963249,-0.463313535,-1.457030603,2.679162711,0.432118421,1.795630283
-0.385717855,0.274539524,0.150451587,-0.071125115,0.611909503,0.60241148,1.214323707,-0.541755809,-0.573411155,1.844889748,-0.311929915,-1.433104166,-1.206207999,-1.333048754,1.828853293,0.475124918,1.006084862,0.32507013,-1.683516925,0.028983857,-0.446375513,0.925688432,-0.567942285,2.811436884,-1.956346081
-1.572277021,-1.403566218,-1.763869473,-2.812021413,-1.205797933,-1.200608927,-1.929872296,0.154741689,0.908658212,-0.41102727,-0.069180749,-2.2090305,0.415525551,0.275018162,-0.719480488,1.177905101,-0.327013738,1.809269333,-0.035317356,-1.025803191,-0.340989956,-1.136566492,0.294002858,1.681602127,0.361232119
-1.151664071,-0.148813108,-0.911017347,-0.454033814,0.733068027,-0.828148777,-1.243959797,-0.805920569,0.395181903,0.538358304,0.170498589,-0.62012802,-0.148165692,0.509419018,-0.935312183,2.006482076,-0.265524915,1.134099715,-0.043198748,-0.683236669,-1.07953552,0.372024241,1.038007576,-1.778758786,-0.932207557
,,,,,,,,,,,,,,,,,,,,,,,,
-1.064594147,-0.513515078,1.082397727,-0.941040037,-0.296300376,-1.194027821,0.016442658,,0.37919505,-0.627680391,-0.129760088,0.010640174,0.373873715,,-0.774738389,-0.328311428,-1.602757626,-0.696685158,0.981060629,0.217786584,0.117669625,-0.501301879,-0.994391139,-0.40589584,0.587831259
0.784313612,-0.435647303,1.07090954,-0.391042835,0.462209518,0.59678705,0.222718746,2.016037206,0.976514383,0.625052802,1.963395891,1.082128628,1.295052279,0.6600817,-0.496488644,1.087517635,1.635983327,-1.601222677,0.256887683,1.223888794,0.40438142,-0.16621085,1.738173311,1.280130481,-0.233147217
-0.042854966,-1.786438737,-2.29197924,-1.556055688,-1.417098177,-1.419340062,-1.015729688,-1.570027587,0.01641498,0.566213327,-2.830371247,-1.711250703,0.420135266,-0.165028146,1.328886722,1.935272416,0.206608253,,1.925472864,0.161010942,1.204039058,0.999043448,0.686157294,-0.315747963,0.631599202
2.500836877,1.445592658,3.412630181,2.245761999,3.551761107,1.555399354,0.615460639,-0.516182212,0.132139408,-0.554361754,0.496919542,0.877757742,-1.047528244,0.23937645,-0.355185083,-0.723640512,-1.097212228,-0.527640194,1.100266409,-0.307781819,0.2409789,-0.808193787,0.318690453,0.464288877,1.139895716
1.77382233,0.453388132,0.607231233,1.005192852,0.979729011,1.431204391,0.726808476,0.722444653,0.949796113,0.79707715,0.590766809,1.146149689,-1.48181522,0.033661492,-0.166514209,-1.063577477,-1.173144661,1.154425619,1.364702438,-0.789639752,-0.47446973,-0.909711605,1.4505224,-2.33706163,-0.164571705
-1.242264956,-0.790021077,-0.937115906,0.269341708,-1.384667282,-0.188333741,0.001218402,-2.237593673,-0.833423937,-1.179287828,-1.340726784,-0.409208974,2.362659787,0.929234917,0.441584074,1.575781759,0.03948002,-0.62838925,-1.19916422,0.355445863,-1.011039994,-0.234391221,0.770233174,-1.513600811,-1.337160267
,,,,,,,,,,,,,,,,,,,,,,,,
0.575823198,0.091095953,-1.221530013,0.175499077,0.025194821,-0.525871095,-0.351407271,-0.678550672,-1.172809076,,1.211903919,-1.761059439,-0.715478951,-0.502100132,-1.456035479,-1.525822307,1.201964847,0.272360408,-0.723691455,-1.134101078,-0.117370781,1.610731095,-0.976630866,0.050244398,0.828694859
,,,,,,,,,,,,,,,,,,,,,,,,
-1.222942803,-1.555106156,-1.333645638,-0.867148541,-1.45927803,-1.587218922,-0.283276169,-0.770191514,3.041307805,1.096598533,0.740783511,0.707402242,1.322806061,-1.417294466,-0.656376006,0.194455659,-1.282420893,-0.052116767,-0.967176286,-0.277735062,0.262529517,-0.712121628,1.204823205,0.242870871,-0.690966649
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
0.69056322,0.990861996,1.494195632,1.604413341,1.534269131,2.174429707,-0.715426596,-0.073446047,0.322570745,-0.425956222,1.627934233,0.856838108,-1.478098777,-1.492497002,-1.704973586,-0.947371295,-0.011349569,-0.485495704,-0.14223191,0.165502673,-0.801381804,-0.043913593,-0.157221286,-0.788721218,0.0944927
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
0.136356831,0.032469697,0.111023782,-0.196834715,0.517830755,-0.12299476,-0.525456214,0.158201582,0.169160443,0.374503001,1.179682772,1.03064276,-1.29771412,0.726476455,1.317465227,0.953860785,-1.326860839,-1.03164945,0.9592584,-0.195110811,-0.423586238,-0.942528558,1.932953037,0.464046008,-1.074569386
1.046487936,-0.00336705,0.965838546,-0.424684221,0.185028099,0.535728295,-0.966312651,-0.056879244,,-0.885477308,-0.733467968,-0.486484789,0.160102597,-1.239044084,0.432691796,-1.414189586,-1.604883531,1.507923062,-1.773666625,0.302219743,-1.346042792,0.167678035,0.753045487,0.638524036,0.13082253
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
0.621379924,0.521523248,-0.077132384,0.540087861,0.604632164,-0.707231487,-0.343552207,0.770375089,-0.414960133,0.060895888,-0.874759544,-0.075990591,-0.182853139,-0.678604341,0.23052897,1.554573501,0.127486799,0.502053351,0.218871539,0.046283559,0.035247104,0.617387775,-0.015372501,-0.873519269,-0.891900837
1.188414022,0.541522077,-0.435981827,,1.312655642,1.75136754,1.485174555,1.839459355,1.276412303,0.958271547,0.443965069,1.467824604,-1.205864159,-1.332398359,-0.581586387,-1.513514776,-2.223415995,-2.505813611,-0.793082314,-0.036224405,0.491163085,-0.334894122,-0.725397271,-0.732705945,-0.16755655
-2.885826438,-1.024098732,-3.060131749,-1.722586052,-2.933197943,-1.876846967,-1.813759654,-0.30833727,-2.005468439,-1.750014831,-1.640423862,-1.475293429,1.284609177,0.232430286,0.023841542,0.665890474,0.134407408,-0.398357256,1.523998101,-0.780382903,0.003218376,0.193925457,-1.366703138,0.407591071,-0.953536225
,,,,,,,,,,,,,,,,,,,,,,,,
0.24913331,0.99014456,-0.139531556,-0.306649882,1.277373988,0.123978335,1.716748033,0.151244649,0.747820407,-0.238857786,-0.040066821,0.941485242,0.333496458,1.178245,-0.460759588,-0.531776511,0.079294077,-0.493098471,-0.689603426,-0.482311455,0.390487997,1.515161724,-0.533518513,-0.013845848,-1.6323243
1.903080315,-0.067898952,0.302330391,,0.961260785,0.704045371,-1.497440977,,0.238531625,1.474738939,-1.237264838,0.487500555,0.044427681,-0.640438615,,0.195263708,0.380531357,-0.262288369,0.997617077,0.129220551,1.32646325,0.288680145,-0.536175218,-0.164135278,0.151578308
-0.459978227,-0.475713703,0.007324069,-1.315989103,-0.701801873,0.888556692,-0.27241809,-2.90058919,-2.2374622,-0.418646463,-0.37645937,-0.31577607,,0.783010464,1.597903531,-0.074835613,0.074628305,0.920041841,-0.393284571,-2.060335246,0.786532228,0.117765407,-0.088840237,1.253450415,-0.278730279
0.042816086,0.679682776,-0.796695097,-1.949052773,-0.491810206,-1.524163823,0.89796559,-1.651544584,-1.147922427,0.358950579,-0.852118694,1.470801211,-0.407414225,0.111289083,0.911142076,-1.057911853,-0.483683143,-0.035917196,-0.590436637,-0.215174288,-2.123993982,-1.107290159,0.052223438,,0.180964089
1.043129204,0.510645939,-0.301351683,-0.813727774,0.069199734,-0.054506458,1.676559524,0.882767926,2.45886169,0.357120502,2.742559631,1.62310326,-0.902977839,-1.362427551,-0.711452106,-1.65014153,0.665016527,-1.552134152,0.895815647,-1.099589163,2.127244323,1.585798454,0.007376012,-0.626165761,-1.652266673
0.167975329,2.019045559,0.774928979,1.081411925,0.045108862,-0.350076127,-1.020239619,-0.831384902,-1.388292372,-1.961375602,-0.480948214,-1.131438389,-1.321607718,-0.471296397,0.113031143,-1.901336624,-0.491958754,0.593163507,-2.452824576,-0.97902177,-1.325851552,0.495701068,1.738295352,-1.759869347,0.654715674
2.498755624,1.435594477,2.664495686,0.897288343,2.123437111,-0.00886002,1.862967776,1.85049059,1.19486786,1.582121098,1.727227377,1.085150606,-0.212753215,-1.744119831,-0.255578261,-0.177383639,0.670908269,-0.142896564,0.734817067,2.422185947,-1.07841946,0.136225124,0.662379468,-0.711496901,-0.298742893
1.80472877,1.095880536,0.072722698,1.30426748,1.11269648,1.557980717,-0.171405616,1.2196708,-0.700879091,0.871143711,0.638323827,0.500587194,-0.79352842,0.634655552,1.696501041,0.125728762,-0.704708686,-0.63619051,-0.713094794,0.249525901,0.781877594,0.085049222,2.107815578,-0.896960147,0.217112715
,,,,,,,,,,,,,,,,,,,,,,,,
2.012778053,0.533511514,0.240200433,1.681388691,1.947130835,2.347979958,0.207341585,1.232946536,-0.046068076,0.222410773,1.022157825,1.808133488,-1.300511724,-0.979892858,0.140915573,-1.428635302,-0.735249697,-0.524834727,1.958136935,0.855303583,0.080335105,0.77179049,0.783720643,0.920497477,-1.242733276
1.84965234,-1.148763122,-1.026354195,-0.144376006,-0.568516577,0.371364272,-0.142791792,-0.063635649,-0.476836818,-0.90248007,0.541766395,-1.089621897,0.329747341,-0.737818987,,0.751708556,0.054449142,1.044577468,-0.531212772,0.983242882,-0.569406242,0.89555053,-0.383412541,-1.031074183,-0.390154161
-0.117952271,-0.253121069,-0.098064307,0.443277254,-0.032008954,0.798866914,-0.230539196,1.154314352,-0.031400645,1.311380838,1.503339438,1.860852753,-1.282460312,0.659339132,-0.680777424,0.346304939,-0.667659237,-0.153708765,0.955914633,-0.199071662,1.330856728,1.610801896,-0.561131858,-0.754504759,1.375500139
1.521913161,0.538884488,0.780037795,-0.383610304,-0.493275834,-0.41269464,1.47183246,1.213440869,0.057593593,1.536540648,2.641402098,2.101180138,-0.808949535,1.198333881,1.348239061,0.1103648,0.19032131,1.295334734,0.279244729,1.606402012,,0.242688509,2.145542626,-1.479011087,0.527271348
,-1.390689076,-0.767330211,0.719631258,-0.323153246,-0.756486796,-0.700710947,1.012499043,0.300692505,-0.620508411,-0.272607245,0.439580217,0.783434247,-1.026261297,0.56375387,-0.164436904,1.354441588,-1.709578539,0.382991025,0.846687299,-1.56581701,1.754201219,-0.768148269,0.134378524,0.129875041
,,,,,,,,,,,,,,,,,,,,,,,,
0.784832121,1.419890458,1.051925898,2.11221931,2.491035131,1.714236574,-1.318987268,0.770376972,-1.02266383,0.963121475,-0.096239346,-0.297179248,0.5135462,-0.399398926,0.062125522,-0.173408727,0.603810132,-0.704429994,-0.302715502,0.263289624,0.219284993,-0.060131381,-0.707949309,0.789121817,-1.10626495
,,,,,,,,,,,,,,,,,,,,,,,,
1.462130746,1.176013818,-0.196948481,,0.480972971,-0.134552118,-0.906218545,1.178101922,-0.895657603,1.58851977,0.112153367,0.669577928,-0.274835929,0.073560905,-2.160070481,0.750248334,-1.335930567,0.768827902,0.93046007,0.052239185,0.572548623,0.085562264,-0.951324501,0.610202971,0.700689298
-0.118719239,0.969837422,2.186465919,0.699919098,-0.324439421,-0.202463825,-1.290600797,-0.308452062,0.259835913,-0.379881841,-2.1212693,0.251331687,0.207397215,-0.563222931,-0.763420243,-0.163861511,0.262703701,0.866906559,-0.499680959,-0.043600735,2.391622746,1.558477805,-0.858665821,-1.54200204,0.208974101
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
0.333105333,0.121802524,0.165520412,-0.84072768,1.689746488,0.413049625,1.271448001,0.566730362,1.128001759,0.568459392,0.246670736,1.660727844,0.400687179,-1.977382209,-2.226744204,0.019834304,-1.265052533,-0.102492913,0.98149527,-1.205214117,0.719830644,0.165218909,1.195952226,-0.538576118,0.179369941
0.041233804,-0.205214384,0.983218621,1.633332261,-0.551339318,0.474155863,1.108061861,1.827467022,2.164615027,1.632590061,1.458114009,1.343960902,-0.821708125,-2.106579085,-0.499186708,-1.00354257,0.998687561,-0.906535498,1.178691775,1.142354764,-0.303792286,0.942126592,-1.875769263,-1.627565874,-1.693174724
-1.512450422,-1.776148858,-0.422906486,-1.768464145,-1.060761406,-1.682447887,-0.708461441,-0.960728446,-0.731994381,0.154906781,-0.441964048,-1.468728203,-0.337932523,1.376659219,0.992603923,1.171444095,1.16750309,-0.201559463,0.554943602,-0.368234484,0.802637709,-0.387811548,-0.127750823,0.80798958,0.211045521
2.063916745,-0.15887118,1.118931999,-1.244370528,-0.784495307,0.091536897,-0.887258893,0.004478679,,0.322925681,-0.764731619,0.105463169,0.708145927,-0.64285717,0.507438947,2.695598582,0.975621623,-1.408084092,-1.616770931,1.269663148,-2.947413066,-0.869383748,-0.324154811,-0.577264995,1.469373213
0.99722027,-0.159868556,-0.862831617,-1.118862966,-0.298268749,0.124745703,0.103424978,-0.539672706,-0.076728614,-0.412202785,0.200898513,1.010754059,1.649286249,2.331580192,1.834362115,-0.102808672,0.012897465,0.10642381,0.753779081,-0.333445363,-0.072783256,0.570002151,0.82535036,1.062636994,-1.041508883
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
2.090715652,1.512953664,2.222419794,1.672736568,1.445999686,2.686779084,0.948935513,-0.893659186,-0.610760924,-0.463461657,0.761895788,-0.88132039,0.431890857,1.882010862,-1.399760461,-0.897799904,-0.459590108,0.019305494,1.979803056,-1.730592123,-0.876926949,1.840371924,-0.361453292,1.363190891,-0.689712775
,-0.874084848,-1.353647386,-2.018783454,-0.713825519,-1.89868821,-0.712394435,0.050767409,-0.593762528,1.249391367,0.175417902,-0.022513896,0.915474538,1.088442726,-0.101539205,-0.4712849,-0.305145676,-0.709291654,-1.320970656,1.738976876,0.906122839,0.927030662,-0.46474673,-1.302655619,0.466939694
-0.976087314,0.110282646,-1.250098596,-2.417968111,-1.60667059,-2.310526594,-0.946682836,1.004630203,-0.568978621,0.4955285,-1.754370293,-0.901388594,0.48884959,-0.225981344,0.991577455,2.483261125,-0.467075714,0.569787971,0.68480752,-0.942753614,-0.504444824,1.883387785,0.412790985,1.43422118,1.579631745
-0.216228074,-0.283974578,0.278571255,0.645070393,-0.239060941,-0.434037421,-0.300861424,0.585978072,0.927887383,0.085185149,-0.158422986,1.335317821,0.16166253,-2.335129498,0.665976251,0.432216084,-0.471639358,-0.24011461,-1.020221358,0.083882861,0.2002744,0.874012753,1.02920188,-0.639355996,0.230475162
-2.604973487,-2.277187115,-0.878995578,-1.296372524,-0.843359397,-0.951494524,-1.121910768,,1.064825934,-0.662496249,-1.408734595,1.519412535,0.514171855,1.045135676,0.663953158,-0.083741518,1.213371249,-0.41554754,1.058541908,-1.052421786,-0.03716364,0.680364922,0.825069096,0.16236986,0.786714998
-1.55314626,,0.394641179,-1.02996239,-0.530574636,-0.253777956,-0.530648596,1.785725972,0.65561871,1.178057461,0.427103828,-0.215972976,-0.474387783,0.263065384,0.727302539,0.051784547,-1.123799274,-1.195657422,0.612860856,-1.337001651,0.500364208,0.369535633,0.321814213,0.171820195,-1.773949359
,,,,,,,,,,,,,,,,,,,,,,,,
2.182105373,1.455737957,2.027367506,3.206228754,,0.205144457,0.604131315,2.187094354,1.273811449,1.382228185,2.293317432,2.89590316,-1.035700538,-0.610311771,-0.336614554,-0.41220782,-1.041756096,-0.002601778,0.499708591,-0.593511262,0.195103855,0.512106582,-0.036289124,-0.76211269,0.517237741
