protein_marker_01,protein_marker_02,protein_marker_03,protein_marker_04,protein_marker_05,protein_marker_06,protein_marker_07,protein_marker_08,protein_marker_09,protein_marker_10,protein_marker_11,protein_marker_12,protein_marker_13,protein_marker_14,protein_marker_15,protein_marker_16,protein_marker_17,protein_marker_18,protein_marker_19,protein_marker_20,protein_marker_21,protein_marker_22,protein_marker_23,protein_marker_24,protein_marker_25
1.766468629,-0.541020505,1.055794081,0.5299477,-0.616984894,-1.338414762,1.552872621,0.453333156,0.592674437,3.035981004,0.447696468,2.540497422,0.545809221,-0.693734713,-0.87979843,1.943056227,1.094653009,-0.182683528,-2.012620612,-0.081187351,-0.917183943,-0.152749214,-0.203342169,0.038849686,-0.131755481
-1.506721132,-0.406479756,0.672068281,-0.158996596,-1.124836221,-1.6533135,-1.403422188,0.144145385,0.137269975,-0.175951552,-0.477338253,0.027219676,-0.584663457,1.054090301,-0.134105631,-0.044393619,1.170542684,0.604445271,0.28167087,-0.350654482,0.569157816,0.618543544,0.203902635,-0.099369489,2.025812523
-1.21028537,-1.775648526,-1.263893261,-0.993386115,-0.752345798,-2.345536212,-1.010624595,0.71955195,-0.002242128,0.665945084,-0.713644774,0.689171326,-0.696794092,-1.434473119,-0.48484634,0.48213834,-1.228204993,2.004985209,-2.197590593,0.444211029,-0.285465188,0.358597526,-0.72530683,-0.267807521,0.565786642
1.199734435,-0.164174387,-0.081585028,-0.960615214,-1.655265571,-0.590527565,-1.904320094,0.309148526,-0.740611706,-1.32387276,-0.671846409,0.031351962,0.206091295,0.96423915,0.566671332,0.233855518,0.02860774,-1.312633078,-0.54851611,-0.170320721,0.20451941,-1.277836327,0.400006737,-0.380433668,-1.332864243
1.065646113,0.392668443,1.412480334,-0.293725211,1.558749158,0.691885469,-0.535274653,0.627781746,-1.092017844,0.703361228,-0.573420051,0.037105662,-0.480679785,-0.140187205,1.001350945,-0.46986481,-0.170817228,-0.612496971,1.093656808,0.624936391,0.220024005,-1.098325623,0.615428415,-0.74835402,0.707216167
-1.822483287,-1.319496658,0.85789502,-1.798644257,-0.449412156,-1.634005951,-1.545789461,-0.476891954,-0.899479427,-0.844323321,-1.197047136,1.166875055,1.363452365,1.028092816,-1.226045338,0.266912567,0.709619372,1.546273078,3.009770133,-1.00908731,1.601545484,0.287071622,0.542848051,-0.977642127,-0.758886608
-2.817560523,-4.119717982,-1.170072075,-1.937450208,-2.417016137,-2.764700584,-1.495742132,-0.912351164,-1.299428433,-0.520188978,-1.268399678,-1.827739478,0.290974864,-0.273527916,-0.784036366,0.392420726,0.227368547,-0.040878987,-0.238823834,0.146848458,0.381583702,0.510845014,-0.151083277,1.389507798,-0.004857377
-1.174039984,0.261050814,-0.455666357,-0.860308746,-1.234357684,-1.307406515,-1.54380557,-2.709932437,-0.211188901,-0.827186377,-0.084189695,-0.735344877,-0.655061424,0.528263372,1.785236186,-0.921322516,0.358600147,1.157822306,-1.247115878,1.552067321,0.073218953,-1.107203845,1.090911301,-0.886528297,-0.588860604
0.478192796,0.607254486,0.684159774,-0.716991109,1.781728337,-0.476978639,0.758883783,-0.665449545,0.064079882,-0.114634385,0.37409781,-1.223760888,-0.805228594,-0.00583869,0.599354416,0.176315218,-0.475619716,0.507404856,-0.513492174,-0.224623497,-0.69237082,0.392592639,-0.257617439,-0.276148059,2.022754813
2.972827783,1.690153422,2.995403582,2.915389433,3.861925118,2.387500454,-0.409745767,1.359898583,1.1098201,0.232755731,0.452733053,-1.009335069,0.315864036,-0.162186736,-0.786124445,-0.590745525,0.391359707,0.560509931,0.066069688,1.843001627,0.802385155,-1.51527348,-0.348820788,-0.039078106,-1.134107912
-0.562466553,0.746154603,0.405194674,0.319591676,0.301725284,-0.056659684,-0.968461846,0.887413009,0.123855142,-0.545762958,0.175247573,-0.436952949,-0.206528675,-0.99880282,1.480377421,0.224983346,-1.355003463,1.666008705,-0.67024124,0.163671447,-0.27020552,0.624389257,1.441539007,0.706280335,0.313612256
-0.525161553,-0.206072064,1.753284665,1.016086669,0.230350338,0.646199154,0.289832558,0.005230751,0.404772454,-0.152108642,-0.228101007,1.670410416,-0.157117177,0.614116993,-1.187002584,-0.028242586,-0.34309588,0.341288851,-0.924823676,-0.056508192,-1.525480146,-0.883841822,-1.1069663,-0.851830341,-0.685323804
-0.460099882,-0.165717254,-0.413278047,1.658246293,-0.336124037,-0.593635055,1.711995084,1.722465629,0.135014003,1.588540208,-0.148878344,0.13075041,0.854129663,-1.761343864,0.738052993,-0.424344576,-1.759347544,-1.671285956,-0.426850006,0.116618502,-0.195088222,0.080513458,-1.702968921,0.978068022,0.738828079
1.49072693,1.049976084,2.492466407,1.968624791,1.727375019,1.358089564,0.010402728,-0.217344747,-1.371893547,0.506244573,-0.67257733,1.795048101,-1.28038748,-1.058158461,-0.518514908,0.330318445,-1.383776108,-1.087467068,0.395577266,-0.311423244,0.191489794,-0.087397692,-0.867816316,-0.579666362,0.29345382
2.05443549,0.968611751,0.47152119,0.043441006,0.060486131,0.157146887,0.372949122,-0.202858318,0.222322761,-0.689661993,-0.917291504,2.178813621,-2.088442544,-1.483240882,0.469105577,0.403037088,0.208675844,1.890663704,-0.169408939,-1.980556071,-0.818505698,1.160657328,0.387241927,-0.161897169,1.254552646
-0.306361985,-0.206339364,-0.716786063,0.878571597,0.334621046,1.000192046,0.625177695,-0.869903622,-0.790993778,0.459109149,-1.06904582,2.073894663,-0.623755451,0.889221991,-2.00461237,1.400267101,0.446363392,-1.128953498,-0.8816028,0.880174858,-0.118180305,0.242130029,1.283591014,1.643098586,0.718117795
-0.083040948,-0.172948588,0.508439119,0.656654619,2.007424461,0.53396797,1.469387984,-0.231202224,-0.160295377,-0.034894006,1.491337984,2.342562113,-0.169320869,-0.027083349,-0.621834072,0.05805574,-0.669073571,0.059924864,-0.6700625,2.192713164,-0.071482837,-0.599101855,-0.660518508,-0.969227713,-0.693533869
-0.738081604,0.960582226,-0.298308258,-0.068320323,0.040063083,0.89979616,0.54964132,0.71707436,-0.294246467,0.819893977,-0.172715819,2.192450668,-0.374625122,0.260370029,0.513052291,-0.32791065,0.861521878,-2.413123055,-0.41385855,0.48042927,-0.055907894,0.359592706,1.81483752,0.720904712,2.916202578
1.525304239,0.914484753,1.481828799,0.40244497,0.2626294,0.184368178,-0.303238312,0.436960847,0.306579009,0.661941682,-0.102364574,0.468143717,-1.941901255,0.788355859,-0.594511794,0.017577076,0.681124001,-1.753619061,-0.999426398,0.541320961,1.23464187,2.142413239,0.027197354,1.004610868,0.555426134
0.602888796,0.523280201,0.70237016,0.285729964,-0.390884043,0.596870037,0.355730457,0.486648766,-0.995093531,0.492030133,-0.342496183,0.162245236,0.850321525,-0.348479555,1.065635942,-1.846683896,-0.126436655,0.7341115,-0.707144996,-0.182592686,-1.311557861,0.740122921,-0.115529547,0.309897802,-0.550661949
-0.838433305,0.353084697,-0.932783541,-0.299606652,-0.070925075,-0.598181656,-1.573085426,-0.768634424,-1.020586595,1.158791847,0.641582571,-0.165805488,0.575711413,0.977191274,1.528188668,2.321876061,0.653953732,0.460928989,0.643636001,1.157789099,2.033802459,-0.059167014,-0.849938141,-0.117530822,0.205540393
-1.737699487,-1.966292825,-0.362346864,-0.862530505,-2.036274165,-2.385137373,-0.921707922,-0.440945737,0.924133009,-1.095928491,-1.18070889,-0.391530831,0.828968945,0.538275832,-0.383851543,0.725797849,0.071565722,0.140058077,-0.230320961,-0.039271618,-0.03283532,-0.833612971,1.951355169,2.125704035,0.630833627
0.587810339,0.830328185,1.999043568,1.56471225,1.366395421,1.130809784,1.90477786,-1.163621308,-0.67426577,1.207210166,0.923529944,0.815248271,-0.200175542,-0.655435875,0.16376861,1.388185528,-0.013625827,-1.310745198,-1.753486959,0.267220098,0.580211234,-0.616491501,-0.150288878,-0.013845394,0.592794479
1.909953972,1.917321964,2.87757716,3.057217619,0.473408192,2.98773133,2.429474593,1.642572529,1.167075975,2.393431131,1.264584597,1.962135991,-1.771954824,0.572680247,-1.496679394,-1.385693556,-1.677937434,-2.400171288,1.024948699,-1.565216467,0.127836267,0.679992922,-1.331988026,0.2040775,0.496028098
1.70964384,-1.459671817,-0.125915118,0.20211494,0.214048985,-0.943320218,0.654231024,0.366384266,-0.708993931,-0.264471417,0.340106831,-0.113576147,0.335422749,1.936523152,0.111445622,-0.94304912,1.679083053,0.686897022,0.41671982,-0.52934187,-1.726023572,-0.885802572,2.457668669,-0.336526774,0.966482154
0.651007527,0.403683508,0.211059421,0.556080416,-0.557264431,0.142267986,-1.903822471,-1.19932032,-0.902763086,-0.897762352,-0.056173962,-1.43485241,0.950823967,-0.254204434,0.724630987,0.463365526,1.160102299,-0.12071707,-1.383132964,0.367353148,-1.056577655,0.002688761,0.393670094,0.151081857,0.86817101
-0.149351226,-0.646393435,0.448060522,-0.309282614,-0.044886896,-1.063783555,-0.102948126,0.835081271,0.755963528,0.679930765,0.972630372,1.233116151,0.514773705,0.23884213,-1.26326014,-0.185224234,-1.590539221,-1.881184159,-0.365379006,0.907211735,-0.52427588,1.437618912,0.798830451,0.964117979,-0.847566166
-1.957884387,-0.817548327,-1.892259037,-2.237250008,-1.712880185,-2.5535736,-0.376788852,-0.018409195,-0.638676992,0.476785792,0.874831316,-0.388121397,1.036602981,0.67467121,1.095699556,0.691886286,-0.322650639,0.414636214,-0.792098829,0.934939742,0.993719818,0.150392393,1.681560221,-0.275305341,2.108054104
-2.255412368,-0.837864812,-1.150317641,-1.675282388,0.040929415,-1.838301554,0.159439939,1.80504926,0.793225138,-0.893520718,0.280515387,-0.195498358,0.774971149,0.611155637,-0.141665715,0.48039804,0.692278344,0.836277671,0.676905709,-1.579180915,-1.384321136,-1.079131791,0.614462582,-2.108530461,1.968887818
-0.282251997,-0.521608028,-0.964277721,-1.357398293,-0.703902416,-1.170006555,-1.217040694,-1.056149139,0.99428681,0.314500476,1.328528718,-0.275531462,-1.788843516,-0.002704422,-0.747792153,-0.790469823,-0.529590371,-0.405770699,-0.371652226,-1.477779775,-0.855737427,2.177847853,0.974889357,0.513570183,0.800964895
-0.41197389,-2.12670851,-2.017265261,-2.842169637,0.537614438,-1.225676804,-0.719504378,-0.22842546,0.205288703,-1.707266443,-0.472329764,-0.826459449,0.124670606,-0.161658399,0.774097678,-1.198708422,0.628251387,0.242505208,-0.072773334,0.584137101,0.16485084,1.762448298,0.054325072,-1.078334441,0.038696718
-0.903125441,-0.63109624,-0.457958065,-1.31002353,-0.132992894,-0.723068455,2.03447968,-0.394874372,1.403199878,1.63160993,-0.915668122,1.475814847,-0.859124261,-3.224689851,-0.750582996,0.256628154,-0.321664059,0.036106787,-0.18919442,-0.746808388,0.472856448,0.501176558,0.733732287,0.741876442,0.055885883
0.647142373,-1.145808035,-0.593583283,0.938799207,0.806196327,-1.499107595,-0.11341138,-0.928314303,-1.626897203,-0.017420072,0.088441929,-0.595852184,1.211156108,1.438533407,-0.740946908,-1.097127786,1.429535597,-0.578910313,-1.48013453,0.894592606,0.442720877,1.275755411,-0.034157815,-0.001324732,-0.323764395
0.977299597,0.933821465,0.779555269,1.237919552,0.804870738,0.492009734,-0.139047563,-0.089754087,-0.531660566,1.301118694,0.008232087,0.661331995,0.899190451,-0.743410421,0.818889344,-1.35745676,-0.110674799,-0.06931744,1.405396168,-1.630168209,-0.984005114,-0.266979681,-0.020210086,0.943109103,-0.194384225
1.65854338,-0.658986929,1.350311538,0.795079937,1.336600116,1.453791684,-0.41010386,0.275159704,0.852126153,1.023284442,0.482481523,0.629932057,-1.348094581,-0.710020082,-0.394917215,-0.83518727,1.685880966,0.169076587,0.662330057,-0.098409944,-1.59799136,0.724454478,0.119716757,-0.948343768,-2.186784415
-0.317531612,-1.695303564,0.414720487,-0.240819497,0.374303329,-1.558363168,-1.201318707,0.186726133,0.932330638,-0.067228022,-0.028817257,0.11656871,-0.073085083,-0.229968327,-1.340412263,0.355888369,0.51070305,0.899474589,-0.747383601,-0.034236817,0.539059643,-0.423539805,-0.396815146,-0.535221204,1.530263453
0.393202116,1.417829232,-0.110523542,-0.938999369,1.204773987,0.259694754,-0.792667166,0.534113588,1.741649839,-0.427575769,-1.546126411,0.385787209,-0.001720078,-0.930801632,0.544698663,1.563604736,-1.439842482,0.486277827,0.191861921,0.480467097,1.433123942,-1.35541503,0.504377835,-0.340036026,1.177453642
-1.870309014,-0.877355673,-1.406564216,-0.942572268,-0.755900596,-0.934512735,-2.579135694,-1.571291054,-0.242971266,-0.948597519,-2.806472371,-2.249540303,1.528272367,0.933776363,0.351619126,1.598893608,2.59540716,0.109972007,0.974117915,-1.031159996,-0.345301615,2.591922611,0.501845175,-1.482282203,-1.676686792
-0.737112744,-0.893322185,-1.201772322,0.330158898,-0.873911424,-1.214660491,-0.200737998,0.487006584,0.497497359,-0.290230971,1.135873366,0.02284764,-1.491004984,-0.022829751,-1.245660565,1.306947269,1.0058625,0.589642737,0.055741013,-1.966764061,-1.144686484,-1.406538067,0.8189166,1.111420209,0.889987915
-0.648417264,-1.961512758,-1.902590706,-1.370792226,-1.399037636,-1.023811968,-0.307483955,-0.893444671,1.604769354,0.374431291,-1.131464102,0.088024013,-1.693529488,-0.349751786,-1.961452915,0.883426113,0.637263457,0.714050379,1.556754187,0.171272762,-0.429880322,0.297558131,0.639606515,-1.625422916,-0.007714608
-1.106339321,-1.538428425,-1.171164695,-2.054230132,0.128008477,-1.866082697,-1.682538771,-0.944964453,-0.780179591,-1.651368305,-0.041264947,-0.019819448,0.460918231,0.560956386,1.239657438,0.756752918,1.008554682,-0.212153342,2.917850842,0.526430273,0.394062573,0.285876685,2.000043052,1.097313618,-0.199046139
-0.567108182,-0.746797412,-1.044251941,-1.20736963,0.112519208,-0.230577049,0.554146091,0.735529235,0.182714979,2.146181352,-0.934163631,-0.720933321,-1.970921812,0.277611305,-0.466572931,2.562564612,-0.76278876,-0.110528135,-0.126121736,1.007454963,-0.233143157,0.516005584,1.05262974,0.424398479,0.492841509
-0.714248491,-0.159920811,0.537207164,1.057249917,-0.346843626,0.372153971,1.20622849,0.150533917,0.108337964,1.041144146,-0.932245805,-1.333549426,0.259658373,0.951997918,-1.00251709,-1.073626848,-1.506995295,0.728666997,-0.582529743,-0.358551653,1.407193642,-0.089684266,-0.20725189,-0.198867332,-1.742787189
1.373690889,1.948632524,1.02898146,0.982619379,0.230827906,0.830396189,2.393142388,1.276693383,-0.048695195,0.556104562,1.305944452,0.272803901,0.212421106,-1.526910399,0.254896658,-0.692473175,-0.358140627,0.918651448,-0.989409252,0.775681641,0.924970719,-0.079249843,0.453071504,0.345116149,-0.011249182
-0.498257473,-0.871536266,-1.525606225,-1.796696047,-1.411063817,0.110650044,-0.114779832,-0.500208888,-0.712139912,0.758519133,-0.85675451,0.407334375,1.576709369,-0.260612938,1.189449888,0.162575659,1.705130756,-1.166267257,-2.213574623,0.485773775,0.184338066,0.138411733,1.412698114,0.317733288,0.079481177
-1.495980539,-0.550357101,0.376222773,1.181324415,0.027877992,-0.841409264,-0.201851239,0.345439251,-1.521061176,-0.718895692,0.403780285,0.134592274,-0.571032449,0.642046827,-0.719113721,0.793480297,0.345416937,1.465334092,1.248145051,1.322405078,-1.9543229,0.479868481,-0.949973189,-0.400427912,0.080448965
-0.59648909,-1.469855799,0.279831032,-1.368834585,-1.125584464,-0.891870282,0.153843353,-0.750111892,-0.923636436,-0.298793933,-0.485132936,-1.132036208,0.314522783,-0.406309347,0.990835895,-0.71143978,1.707713649,1.21720301,-0.35349381,-0.055387916,-0.692263629,-0.001816361,2.014241793,0.298149814,-1.367489398
0.287091081,-0.68201402,-1.087378839,-0.593683037,0.201712954,0.617918612,0.047789776,-2.009704144,-1.19928251,-2.186249104,-1.27776988,-2.336247257,0.701044439,-0.698376453,1.964089212,0.80177223,1.303784288,0.293892233,0.875355747,-1.729899303,-0.548022326,-0.068361146,-0.774639434,0.731183329,0.446915964
-0.801409652,0.275608307,1.060947922,-0.635174747,0.552132511,1.523439105,-1.75349313,-1.26084228,0.759840784,1.522234655,-0.625386467,-0.628740122,-1.409113246,-0.882227086,0.861031705,0.17071961,-0.332417403,-0.5676102,1.076452171,-0.067659674,-0.746615982,-1.321109943,0.900275393,-0.9446827,1.059814996
-1.273139017,-0.749515622,-0.224722529,-1.24692785,-0.878745222,-0.990004618,0.848742615,-1.831119692,0.533410896,-1.811294858,-1.425918324,-1.049834526,0.635472615,-0.279221248,0.883610983,0.543672289,0.877040826,0.163049701,-1.08097023,0.088450748,0.190821272,2.01368247,0.00660044,0.346194952,0.407331464
1.522863059,1.210764374,1.457644297,1.235872438,2.74788026,1.489678347,-0.674335304,1.286881203,-1.030511012,-1.435811949,0.980859589,0.583838554,-0.221181245,-0.55555038,-0.185373128,0.247611405,0.90224651,-1.044598162,-0.930814195,0.518194242,0.211442081,0.535699149,-0.0509324,-2.626325096,-0.229187911
1.255006678,-0.099809151,-0.076431337,0.13212125,-1.441685551,0.438790537,-0.954189034,-2.380327921,1.265157897,-1.038976663,0.832742218,0.36119209,-0.49082471,-0.134885605,-0.345269397,1.438564661,-0.018086786,-0.10584853,1.744686889,-1.532682366,-1.674074868,0.208906761,-1.302912874,-1.9295999,2.689040603
-1.723271804,-0.08272078,-1.238166338,-0.250939657,0.025811209,-1.277446992,-0.136139051,1.1802147,0.291667183,1.289524849,-0.717347786,-0.726866866,0.370822429,-0.68212872,0.193282466,0.199291397,0.05118191,-1.083944342,-0.07006515,-0.312044815,0.804598062,-0.624467294,0.907500095,0.564526652,-0.924574786
0.118990967,-0.143737505,0.156344458,-0.542090662,-0.013300135,0.193476849,0.155897677,-0.813912501,0.08786438,0.695444312,-1.054641078,0.524017311,-0.047050451,0.77419362,0.475018029,0.555492704,0.204756025,-1.489020075,-0.660287537,0.868103572,0.016123706,-1.003614193,-1.288358185,-0.417829232,0.7734513
1.082885079,1.745923235,1.028270165,0.130175857,-0.667316245,1.473086221,-0.371445847,1.581595095,-0.801919194,0.676863303,0.277513097,1.126263632,0.617192678,1.108723909,-1.21663464,-0.747768234,-2.255590922,2.014202094,-1.045173295,-0.104085453,0.357641414,0.859986448,-1.442770233,-0.853438172,0.243273706
-1.656963811,-0.748622102,-1.467893425,-0.855844398,-0.020914159,-1.636552317,-0.015121624,-1.645188718,-0.300078476,1.093057585,0.516340068,-0.775758387,-0.386214757,-1.781186493,-0.754244392,-0.930116185,0.190588036,-0.005032979,-0.14145578,-0.305734382,0.744826335,-0.159862385,1.159703018,-0.053025474,2.01231295
-1.720550823,-1.028135806,-3.360770906,-1.460428153,-1.112241459,-1.526944839,0.24294314,-0.403372302,0.688807755,-0.301644151,-0.358087962,-0.274788379,0.583917269,-1.01865073,-0.905439303,1.967881731,1.02793001,0.562855944,1.507894421,1.906326398,-0.766969719,0.621064585,1.789605596,-0.395951655,0.386749816
-0.810881752,-0.932295698,-0.07961885,-0.294723503,-0.796164518,-0.479650276,-0.098043179,0.952092002,-0.139517048,0.075235721,0.140763314,0.005868249,-0.59050988,0.870899854,0.179996536,-0.762578332,0.098388559,-0.059330937,0.685437982,-1.070004187,1.258905689,-1.352150134,-0.667245766,-0.988607798,0.601155245
0.806912375,0.920070346,0.795024508,1.282070827,0.351725543,0.162614522,0.614446858,0.89698265,0.382397039,1.694721686,0.248892916,0.429504627,-0.92393847,1.332936791,-0.005131385,0.497300954,0.230327063,-0.824876533,0.181762346,1.23315471,-0.141793557,1.546854844,1.003109224,-1.639049012,0.505716982
1.113800675,2.207674424,2.94321456,2.275329768,1.182954545,1.617515118,1.113533351,1.102231114,1.582003101,1.179280714,1.291470286,-0.065053159,-0.7267364,-2.797376988,-1.468553712,-0.403177394,-0.920244651,-1.157471812,1.588520944,1.021249736,1.512547227,0.901377435,0.796526353,-1.968157471,-1.058322529
2.07491798,2.502953084,2.454501453,2.166858297,3.904829777,1.603932463,1.221948398,-1.019235768,-0.594428721,-0.019121789,2.683411865,0.743800025,-1.463986514,0.076997237,0.081553671,0.400587191,-2.454215315,-0.574825789,1.395775165,-0.225166462,-0.893932435,-0.081062693,-0.091518695,0.738792385,-0.868880453
-0.752098136,-0.83210865,-1.687166425,-1.562656613,-2.118954672,-0.730028378,0.717561838,-1.30450711,-0.262509136,0.219424091,-0.62681463,0.360433292,1.019157435,1.77272707,-0.641505157,-1.193745411,1.794970458,0.121660723,0.334122211,-0.032890553,1.438246607,0.467625418,1.335816882,-0.422499552,-0.275667877
-0.878675719,-0.827952906,-0.154503906,-0.119062254,-1.869436471,-0.200726428,0.922196954,1.255998571,1.272304341,0.7044567,1.469178398,1.417878582,0.633593456,-0.675586863,-0.52026709,0.90267047,-0.230461786,-0.576398278,2.776119658,-0.036458733,-0.903984024,0.74100436,-0.16362218,0.969549314,0.957382817
-0.186625491,-0.346976379,-0.850875065,0.666838314,-0.803566968,-0.442071623,-0.489260542,-1.14873426,0.070972239,-0.758848663,0.377104368,-1.42120176,-0.17639831,1.933905745,1.214678537,0.459975895,-0.043788414,0.943744615,-0.247423156,0.181947756,2.548781287,-1.33698055,0.517534145,-0.432650165,0.233096739
-0.043704919,-0.901449111,-0.356218368,-0.34421064,-1.707370604,-0.148867476,0.129520693,-0.729588512,-0.77495755,0.184336092,-0.240058544,-1.132173207,0.399149844,0.046552602,1.042681657,-0.333170752,1.428931955,0.376275678,1.098028497,-0.594541357,-0.951833763,1.677826891,-1.253769883,0.354969953,-0.206734887
0.559163665,1.267852809,0.500236629,0.598890458,-0.132341654,0.913439375,0.455348536,-0.044048121,1.044065413,-0.456123226,-1.922265021,-0.462589711,-0.803191662,0.17271163,-0.826615334,-0.336197512,0.77036867,0.243155243,-0.392996605,-0.428148226,1.05658672,0.483260998,-1.21102963,-0.125404441,1.372199801
0.465545891,1.698347137,2.19915684,1.12838608,1.682716951,1.144660393,2.845793211,-0.536651586,-0.49947224,0.679175599,0.597160357,0.818295024,-1.865930293,-1.06935875,-0.213210423,0.511044941,-0.176289497,0.212491564,0.902848436,-0.355224531,-0.362394224,-0.704102288,1.169044965,0.044446729,-1.982429761
-0.832114489,0.040705556,-1.00236675,-0.960858054,-0.119258757,-0.161718911,0.826815545,0.137655188,-1.03448448,0.109847186,-0.646032008,-0.126076362,-0.282323307,1.156105017,-0.445747173,0.913295809,0.947612094,0.101707822,-0.248387184,-0.323297701,0.715022384,-1.096591657,0.551205212,0.093036811,-1.29582013
-1.577118807,-0.373608614,-0.716241855,0.099497826,-0.764013422,-0.117714014,-0.653472347,-0.934712989,1.00603919,-0.333782949,-0.560962743,-0.064378041,0.183666108,0.97995816,0.051345674,0.113820142,-0.810538248,0.076952108,0.461368316,-0.310756231,-0.040525067,0.987097741,-0.142456876,-0.445706757,-2.496599795
-1.60179019,-0.866488523,-2.329482381,-1.070598716,-1.387751018,-2.454797647,-1.726268512,-0.70169375,-0.460063967,0.419939767,-1.854862891,-1.907749679,1.220819013,2.303789581,0.881004815,-0.273645557,0.678746224,2.085758466,2.39013591,-2.240824789,-1.091230375,0.211159197,1.907845201,-1.229621513,1.208310505
0.452184687,-0.327817731,0.887733926,0.027332962,0.010832721,-0.249999741,-0.089368883,-0.358742949,-0.112953907,0.446723146,0.77541959,0.469925969,0.19146501,1.353479704,0.561262651,-0.904757065,1.222238771,-0.792680616,0.951851801,0.097649088,-2.796830157,0.482600903,1.897315672,0.766131746,-0.096726145
-0.609657912,-1.747452037,-2.33283549,-1.219673621,-1.942722092,-2.667914953,-0.534898919,-1.590030443,-0.299902573,-0.511198607,0.584355481,-0.883764865,1.188752198,0.363610004,0.657648156,1.049572188,-0.237582593,-1.314423529,0.476841113,-0.52746778,2.507583296,0.026664555,0.439168,1.593546792,0.966291779
-1.412733193,-1.583590577,-2.161500121,-1.794731109,-2.380331972,-0.978614679,0.756461882,-0.041513953,-0.363883747,0.770537146,1.316273356,0.199918883,-0.697745755,2.982844553,0.431149906,-0.964664384,-0.713196175,0.685288631,-0.774702792,-1.866811087,0.073024226,-1.002743689,-1.455655118,1.65921541,-0.109258333
-0.810462124,-1.158958386,-0.549524113,-0.889364117,-0.597001128,1.078753439,-0.527899907,0.611978876,0.302421613,0.924841116,-0.257534008,1.519129485,-0.032127277,1.522614656,-0.663747231,0.200562233,0.37764483,-0.259513813,0.188228705,-0.350051015,-2.943530078,0.50861779,-0.111598988,-0.553269911,1.023183669
-0.448899573,0.986564823,0.677668071,0.894329968,0.172618031,-0.996159307,0.610703187,-0.067696333,-0.234867229,0.255452716,-1.303158746,-1.591153796,1.512921926,0.519456326,0.382440869,2.445956809,0.124843204,-0.936623968,-1.008002502,-0.380957478,0.302608606,-0.197535139,-0.83258183,-0.733170758,-0.126752316
-2.296511578,-3.078211556,-3.079667201,-1.963853135,-2.685993151,-0.967986553,-1.361620975,-0.154201182,-0.163590416,0.430494016,0.118436784,-0.418039768,-1.122767111,-0.282234021,1.111163753,1.028809692,1.198019827,1.411919152,0.886976348,1.275244527,0.689586657,-0.021691126,0.089513591,-0.554282448,0.409911425
-1.783407272,-2.713169331,-4.074664557,-1.671916998,-1.60929736,-2.327189577,-2.235300655,-0.084242214,-1.833447072,-2.120996911,0.645008885,-1.931103195,0.106706961,-0.86356362,1.133506913,1.181490119,-0.726871358,0.383174291,0.86187764,-0.539229958,-0.715080784,2.377002706,-0.936297167,-0.175837402,0.263513491
1.746403628,1.9416866,2.255143908,2.535526093,2.489453924,2.671405744,1.214143688,1.155937384,1.55403499,-0.789643429,1.387973485,1.459100073,-1.709581042,-2.045761561,-1.392804651,-1.700168234,-3.039675583,-1.882444141,-0.179635446,0.66779018,-0.708354538,0.869069138,-1.196225924,-0.052460964,0.33770729
-0.155066579,-1.109606998,-2.14672299,-0.643474458,-1.260827161,-0.181704344,-1.267821612,-0.503811553,-1.001731137,0.532328438,-0.167193897,0.339351558,0.27473934,-0.389701035,1.274624958,-0.653973587,1.279706638,2.192049411,1.663531987,1.382812003,-0.019841847,0.92676491,-2.262613244,-0.997928458,1.68473722
-0.011490827,0.186268789,0.764956598,-0.229711942,-0.771442084,1.20464955,-1.708684098,-1.04698717,-1.477265994,-0.266156493,-0.838870252,-0.494978472,-0.007127786,1.623447343,-0.801636423,1.100114786,-0.590808823,-1.065742685,1.522896069,-0.628068709,1.202594231,2.720523127,0.167257314,-1.479735847,-1.624424513
2.445643639,1.957811056,3.076789125,1.909201125,1.789935831,2.065200138,-0.370261527,0.984373215,1.247979052,0.15290713,-0.256701741,0.072039459,-0.100979841,-0.204539713,-1.030656074,-0.897036525,-1.19191106,-0.720930288,0.149646598,-0.04749721,0.09996012,0.384573872,-2.298763117,0.049942307,-0.068383356
1.106434902,1.68924219,2.181210566,2.576860079,3.920844118,1.281787575,0.59099138,1.4860536,3.082517489,1.828420408,1.797788882,2.367396314,-0.786804916,-1.568809374,-1.264740683,0.039485824,-2.981685443,-2.717122607,0.565511122,1.728691775,1.463225304,0.119707536,-0.320240659,-3.530409101,0.197987214
-0.35200475,-1.129160496,-0.58052163,-1.192325557,-2.325920243,-1.634397503,-1.07703985,-1.559068425,0.565573078,0.552559414,-1.175810783,-0.804726962,-0.765007495,0.28776621,-0.726119836,0.538868234,1.330669734,0.653640731,-0.588457218,0.228976155,1.131219173,-0.679207349,0.694396973,-0.100656819,0.048287014
-1.147868404,-0.886623195,-0.331698132,-0.087446661,-0.43442411,0.073236217,-0.343963853,-1.082238968,0.736040666,1.384937808,0.526430792,0.880067465,-0.400458731,-0.103084628,-0.132752775,3.329613642,0.444191537,-0.448110695,-0.272180527,0.373749842,-0.228784774,-0.452551858,-0.722095687,-0.944747608,-0.397885221
